X,Y,Address,Subdivisio,LvngAreaSF,YrBlt,Beds,FBths,HBths,Property T,List Price,Sold Price,Acres,# of Rooms,Total Othe,Tax Rate,Tax Value,New Constr,Fireplace,Garage,Cumulative,Days On Ma,Geocode Qu,city,state,addrtype,addrlocat
-78.8524412264363,35.7361431118729,305 Hunter Street,Hunters Ridge,1055,1989,2,2,1,Attached,"$145,000","$140,000",0-.25 Acres,8,0,0.9805,"$136,287.00",No,1,0,6,6,0.97,NA,Apex,NC,place
-78.8573812432056,35.7181449834896,112 Shelter Haven Drive,West Haven Townhomes,1098,2007,2,2,1,Attached,"$140,000","$140,000",0-.25 Acres,4,0,0.996,"$124,558.00",No,1,0,6,6,1,NA,Apex,NC,place
-78.855177,35.719851,2 Sparta Lane,Perry Hills,1157,1998,3,2,1,Detached,"$115,000","$140,000",0-.25 Acres,6,0,0.9805,"$145,495.00",No,0,1,2,2,1.22,NA,Apex,NC,place
-78.8698510946662,35.7447528578194,430 Eyam Hall Lane,Haddon Hall,1029,2003,2,1,0,Condo,"$150,000","$145,000",0-.25 Acres,5,0,1.0045,"$129,363.00",No,0,1,46,46,0.97,NA,Apex,NC,place
-78.8426733028606,35.7231675608212,821 James Street,Damont Hills,1103,1971,3,2,0,Detached,"$158,000","$149,000",.26-.5 Acres,5,0,0.98,"$125,912.00",No,0,0,7,7,0.94,NA,Apex,NC,place
-78.857672,35.716136,100 Anterbury Drive,Bradley Terrace,1475,2004,3,2,1,Attached,"$155,000","$158,000",0-.25 Acres,6,0,0.9805,"$139,784.00",No,1,0,3,3,1.02,NA,Apex,NC,place
-78.8428800816327,35.7299736326531,303 Center Heights Court,Center Heights,1301,1996,3,2,1,Attached,"$155,500","$158,000",0-.25 Acres,6,0,0.9805,"$126,713.00",No,1,0,4,4,1.02,NA,Apex,NC,place
-78.858319,35.72549,300 Lynch Street,Not in a Subdivision,1065,2008,3,2,0,Detached,"$155,000","$159,000",0-.25 Acres,5,0,0.7499,"$155,479.00",No,0,0,11,11,1.03,NA,Apex,NC,place
-78.8569027686498,35.7155355920469,107 Eldon Lane,Bradley Terrace,1452,2004,3,2,1,Attached,"$168,500","$159,500",0-.25 Acres,6,0,0.994,"$138,000.00",No,0,0,9,9,0.95,NA,Apex,NC,place
-78.8573704534578,35.7181816430153,108 Shelter Haven Drive,West Haven,1345,2007,2,2,1,Attached,"$155,000","$160,000",0-.25 Acres,5,0,0.9805,"$135,938.00",No,0,0,5,5,1.03,NA,Apex,NC,place
-78.8160099,35.7190184,7324 Ten Ten Road,Not in a Subdivision,1316,1977,3,2,0,Detached,"$167,900","$160,000",.76-.99 Acres,6,0,0.69,"$140,647.00",No,1,0,2,2,0.95,NA,Apex,NC,highway
-78.8628917095211,35.7222879302566,130 Licorice Drive,Townes At Sugarland,1448,1999,3,2,1,Attached,"$161,900","$162,200",0-.25 Acres,7,0,0.9805,"$136,779.00",No,1,0,4,4,1,NA,Apex,NC,place
-78.8564853333333,35.715137,116 Forthview Way,Bradley Terrace,1453,2003,3,2,1,Attached,"$162,500","$162,500",0-.25 Acres,7,92,0.9805,"$141,801.00",No,1,0,4,4,1,NA,Apex,NC,place
-78.8845770183559,35.7246195763775,1128 Scotts Ridge Trail,Scotts Mill,1374,2002,2,2,1,Attached,"$169,900","$162,992",0-.25 Acres,5,0,1.0045,"$145,800.00",No,0,0,5,5,0.96,NA,Apex,NC,place
-78.8615849619418,35.7416855201669,204 Knightsborough Way,Golders Green,1448,1998,2,2,1,Attached,"$165,000","$165,000",0-.25 Acres,8,0,0.98,"$139,766.00",No,1,0,0,0,1,NA,Apex,NC,place
-78.8692403529186,35.7442705490271,200 Eyam Hall Lane,Haddon Hall,1383,2005,3,2,0,Condo,"$175,000","$165,000",0-.25 Acres,6,0,0.9805,"$162,765.00",No,1,0,83,83,0.94,NA,Apex,NC,place
-78.8831790156629,35.7242118307992,1210 Scotts Ridge Trail,Scotts Mill at Bungalow Park,1334,2001,2,2,1,Attached,"$168,900","$167,500",0-.25 Acres,5,0,0.9805,"$148,472.00",No,1,0,21,21,0.99,NA,Apex,NC,place
-78.8754437748309,35.7272102332378,539 Village Loop Drive,Green at Scotts Mill,1401,2004,3,2,0,Attached,"$159,900","$168,000",0-.25 Acres,7,0,1.08,"$155,738.00",No,1,0,3,3,1.05,NA,Apex,NC,place
-78.8732974961815,35.7425333969229,117 Watertree Lane,Carriage Downs,1444,2003,3,2,1,Attached,"$167,000","$168,245",0-.25 Acres,6,0,1.02,"$133,762.00",No,1,0,2,2,1.01,NA,Apex,NC,place
-78.8699828413951,35.7445912638111,421 Eyam Hall Lane,Haddon Hall,1361,2003,3,2,0,Condo,"$167,900","$169,000",0-.25 Acres,6,0,0.9805,"$161,469.00",No,1,0,15,15,1.01,NA,Apex,NC,place
-78.8355744725265,35.7401683406948,1002 Cherokee Court,Indian Trail,1635,1983,3,2,1,Detached,"$209,000","$170,000",.26-.5 Acres,9,0,0.9805,"$197,069.00",No,1,0,43,43,0.81,NA,Apex,NC,place
-78.8613769475276,35.7257460070639,204 Gumdrop Path,Sugarland Run,1297,2000,3,2,1,Detached,"$179,900","$172,500",0-.25 Acres,7,400,0.97,"$165,104.00",No,1,0,77,11,0.96,NA,Apex,NC,place
-78.825780907549,35.6880227145563,823 Straywhite Avenue,Miramonte,1591,2006,3,2,1,Attached,"$176,900","$174,000",0-.25 Acres,8,229,0.989,"$164,215.00",No,1,1,22,22,0.98,NA,Apex,NC,place
-78.8860248761517,35.7239260867536,1047 Mica Lamp Court,Scotts Mill at Bungalow Park,1373,2007,2,2,1,Attached,"$171,000","$174,000",0-.25 Acres,5,0,0.9805,"$154,524.00",No,1,0,1,1,1.02,NA,Apex,NC,place
-78.8756248012174,35.7273124343209,521 Village Loop Drive,Green at Scotts Mill,1400,2005,3,2,1,Attached,"$169,800","$175,000",0-.25 Acres,7,0,0.9805,"$161,473.00",No,0,0,1,1,1.03,NA,Apex,NC,place
-78.8840650324793,35.7233175529165,1052 Milk Paint Alley,Scotts Mill,1354,2003,2,2,1,Attached,"$175,000","$175,000",0-.25 Acres,5,0,1.078,"$149,954.00",No,0,0,3,3,1,NA,Apex,NC,place
-78.8311218137792,35.7376653716089,148 Sanair Court,Heatherwood Townhomes,1125,1988,2,2,0,Attached,"$175,000","$175,000",0-.25 Acres,5,0,0.981,"$143,363.00",No,1,0,3,3,1,NA,Apex,NC,place
-78.860248,35.741121,607 Knightsborough Way,Golders Green,1498,1999,2,2,1,Attached,"$175,700","$175,700",0-.25 Acres,6,250,0.99,"$154,131.00",No,1,0,0,0,1,NA,Apex,NC,place
-78.8267110283149,35.6887965634269,102 Forrymast Trail,Miramonte,1556,2007,2,2,1,Attached,"$179,900","$178,500",0-.25 Acres,5,0,1.04,"$154,523.00",No,1,1,3,3,0.99,NA,Apex,NC,place
-78.8861846483715,35.7241904810706,1025 Mica Lamp Court,Scotts Mill at Bungalow Park,1360,2007,2,2,1,Attached,"$175,000","$179,000",0-.25 Acres,5,100,0.9805,"$156,954.00",No,1,0,3,3,1.02,NA,Apex,NC,place
-78.855539,35.7131,1206 Canterbury Brook Lane,Lexington,1461,1995,3,2,0,Detached,"$179,000","$180,000",0-.25 Acres,5,0,0.9805,"$151,746.00",No,1,1,4,4,1.01,NA,Apex,NC,place
-78.825716150992207,35.6873109647559,217 Presenteer Trail,Miramonte,1588,2008,3,2,1,Attached,"$181,500","$181,500",0-.25 Acres,6,0,0.9805,"$159,855.00",No,1,1,2,2,1,NA,Apex,NC,place
-78.8552004700985,35.7198510712528,6 Sparta Lane,Perry Hills,1191,1999,3,2,0,Detached,"$175,000","$182,000",0-.25 Acres,5,36,1.0045,"$143,184.00",No,1,0,2,2,1.04,NA,Apex,NC,place
-78.8731911085924,35.7426970634212,122 Watertree Lane,Carriage Downs,1544,2003,3,2,1,Attached,"$175,000","$184,000",0-.25 Acres,6,0,0.9805,"$131,475.00",No,1,0,1,1,1.05,NA,Apex,NC,place
-78.8544768025776,35.7149109433602,1027 Dual Parks Road,Bradley Park,1646,2002,3,2,0,Detached,"$199,900","$185,000",0-.25 Acres,8,0,0.98,"$186,011.00",No,1,1,23,23,0.93,NA,Apex,NC,place
-78.8552619240208,35.7171895882083,1113 Kissena Lane,Perry Farms,1210,2000,3,2,0,Detached,"$184,900","$185,000",0-.25 Acres,8,0,0.9805,"$172,897.00",No,0,0,2,2,1,NA,Apex,NC,place
-78.8619955884689,35.7408246180187,806 Nottinghill Walk,Golders Green,1672,1999,3,2,1,Attached,"$185,000","$185,000",0-.25 Acres,9,0,1.0045,"$166,149.00",No,1,0,28,28,1,NA,Apex,NC,place
-78.8578422108017,35.7138269914035,108 Fanwood Court,Bradley Terrace,1645,2006,3,2,1,Attached,"$178,500","$185,000",0-.25 Acres,8,0,0.9805,"$165,596.00",No,1,1,1,1,1.04,NA,Apex,NC,place
-78.8606770031981,35.741737764009,402 Knightsborough Way,Haddon Hall,1527,1999,2,2,1,Attached,"$179,900","$185,000",0-.25 Acres,6,175,0.97,"$145,619.00",No,1,0,4,4,1.03,NA,Apex,NC,place
-78.858062171641,35.7128006428072,313 Anterbury Drive,Bradley Terrace,2156,2007,3,3,1,Attached,"$185,000","$185,000",0-.25 Acres,8,0,0.9805,"$175,317.00",No,1,0,12,12,1,NA,Apex,NC,place
-78.8277438624053,35.683048,205 Hollyhock Lane,Sunset Hills,1260,1998,3,2,0,Detached,"$185,500","$186,000",0-.25 Acres,6,0,0.09805,"$174,883.00",No,1,2,11,11,1,NA,Apex,NC,place
-78.8323023308384,35.6841511148409,202 Cabana Drive,Sunset Hills,1501,2000,4,2,0,Detached,"$189,900","$189,900",0-.25 Acres,6,0,0.98,"$184,737.00",No,1,1,19,19,1,NA,Apex,NC,place
-78.844422754209,35.7305484710995,309 Center Park Way,Center Parkway,1162,1995,3,2,0,Detached,"$185,000","$190,000",0-.25 Acres,5,0,1.05,"$158,270.00",No,1,0,3,3,1.03,NA,Apex,NC,place
-78.8892912289392,35.7246252820978,1818 KELLY GLEN Drive,Kelly Glen,1336,1997,3,2,1,Detached,"$191,500","$191,000",.26-.5 Acres,6,0,1.004,"$171,082.00",No,1,0,0,0,1,NA,Apex,NC,place
-78.8599199384122,35.7411869513766,608 Knightsborough Way,Haddon Hall,1699,1999,3,3,0,Attached,"$192,000","$192,500",0-.25 Acres,7,0,0.9805,"$168,080.00",No,1,0,1,1,1,NA,Apex,NC,place
-78.903406,35.7356973,943 Homestead Park Drive,Homestead Park,1428,1999,3,2,0,Detached,"$199,900","$193,500",0-.25 Acres,7,0,1.0045,"$187,642.00",No,1,1,6,6,0.97,NA,Apex,NC,highway
-78.8622833228114,35.7229571351533,102 Milky Way Drive,Sugarland Run,1569,1997,3,2,1,Detached,"$205,000","$194,750",0-.25 Acres,6,0,0.9805,"$172,629.00",No,1,0,10,10,0.95,NA,Apex,NC,place
-78.8316597033312,35.6831977931416,118 Cabana Drive,Sunset Hills,1407,2000,3,2,1,Detached,"$196,450","$196,000",0-.25 Acres,6,0,1,"$185,545.00",No,1,2,10,10,1,NA,Apex,NC,place
-78.8620111567897,35.740846349588,802 Nottinghill Walk,Golders Green,1649,1999,3,2,1,Attached,"$199,900","$196,000",0-.25 Acres,6,0,1.021,"$169,689.00",No,1,1,2,2,0.98,NA,Apex,NC,place
-78.8775857045756,35.7352560835273,3029 White Cloud Circle,Dogwood Ridge,1652,1999,3,2,1,Attached,"$196,500","$196,500",0-.25 Acres,5,0,0.9505,"$158,566.00",No,0,0,2,2,1,NA,Apex,NC,place
-78.851641,35.7253984832662,409 S Hughes Street,Not in a Subdivision,1613,1957,3,2,0,Detached,"$210,000","$200,000",.26-.5 Acres,8,384,1.045,"$214,863.00",No,1,0,57,57,0.95,NA,Apex,NC,place
-78.9016774381847,35.7375238467248,305 EVENING STAR Drive,Homestead Park,1476,1998,3,2,1,Detached,"$207,000","$200,000",0-.25 Acres,7,0,0.99,"$182,226.00",No,1,1,47,47,0.97,NA,Apex,NC,place
-78.8544406543968,35.7122915884256,1105 Lexington Farm Road,Lexington,2263,1995,4,2,0,Detached,"$199,000","$200,000",.26-.5 Acres,9,1051,0.97,"$198,565.00",No,1,2,10,10,1.01,NA,Apex,NC,place
-78.8766428882156,35.7354611299619,1126 Silky Dogwood Trail,Dogwood Ridge,1571,2000,3,2,1,Attached,"$204,900","$201,500",0-.25 Acres,7,0,0.9805,"$181,323.00",No,1,1,2,2,0.98,NA,Apex,NC,place
-78.8322973233537,35.6841904593638,208 Cabana Drive,Sunset Hills,1452,2002,4,2,0,Detached,"$204,900","$202,000",0-.25 Acres,6,0,0.9805,"$180,731.00",No,1,1,17,17,0.99,NA,Apex,NC,place
-78.9049091201063,35.7374467594014,825 Homestead Park Drive,Homestead Park,1357,1999,3,2,1,Detached,"$203,700","$202,000",0-.25 Acres,9,0,1.0045,"$172,549.00",No,0,1,4,4,0.99,NA,Apex,NC,place
-78.8442455369058,35.7304676375972,304 Center Park Way,Center Parkway,1233,1995,3,2,0,Detached,"$195,000","$202,000",0-.25 Acres,6,240,0.985,"$162,451.00",No,1,1,4,4,1.04,NA,Apex,NC,place
-78.8294716038131,35.6819823162763,306 Ridge Lake Drive,Sunset Hills,1514,1999,3,2,0,Detached,"$210,000","$205,000",0-.25 Acres,6,0,0.9805,"$192,091.00",No,1,2,98,39,0.98,NA,Apex,NC,place
-78.8544842573273,35.7190866275879,103 Litton Street,Perry Hills,1211,1999,3,2,0,Detached,"$194,900","$205,000",0-.25 Acres,5,0,0.993,"$153,537.00",No,1,1,1,1,1.05,NA,Apex,NC,place
-78.8412540612245,35.726280244898,107 George Place,Clairmont,1318,1985,3,1,1,Detached,"$216,000","$205,000",.51-.75 Acres,6,0,0.9805,"$197,374.00",No,1,1,129,129,0.95,NA,Apex,NC,place
-78.8545618978534,35.7151777961431,1024 Dual Parks Road,Bradley Park,1497,2005,3,2,1,Detached,"$205,000","$205,000",0-.25 Acres,6,0,0.98,"$172,178.00",No,1,0,9,9,1,NA,Apex,NC,place
-78.8580981783286,35.7125288212718,343 Anterbury Drive,Bradley Terrace,2151,2010,4,3,1,Attached,"$229,000","$206,000",0-.25 Acres,9,45,0.9805,"$188,944.00",No,1,0,22,22,0.9,NA,Apex,NC,place
-78.8503846168656,35.7211125960009,103 Perry Farms Drive,Perry Farms,1506,1992,3,2,1,Detached,"$209,900","$206,500",0-.25 Acres,7,0,1.005,"$173,425.00",No,1,0,10,10,0.98,NA,Apex,NC,place
-78.8549607519117,35.7152323557616,1009 Dual Parks Road,Bradley Park,1468,2004,3,2,1,Detached,"$199,900","$207,000",0-.25 Acres,7,0,0.9805,"$169,959.00",No,1,0,2,2,1.04,NA,Apex,NC,place
-78.9017106140126,35.7377395066119,316 EVENING STAR Drive,Homestead,1405,1998,3,2,1,Detached,"$207,000","$207,000",0-.25 Acres,6,0,1.0045,"$179,767.00",No,1,1,6,6,1,NA,Apex,NC,place
-78.850665,35.719838,801 Handel Lane,Perry Farms,1377,1995,3,2,0,Detached,"$220,000","$208,000",0-.25 Acres,6,0,1.005,"$196,428.00",No,1,2,48,48,0.95,NA,Apex,NC,place
-78.8262752502738,35.6872267411249,915 Straywhite Avenue,Miramonte,1973,2005,3,3,1,Attached,"$210,000","$208,000",0-.25 Acres,6,0,1.0045,"$185,662.00",No,1,1,100,100,0.99,NA,Apex,NC,place
-78.9119809485677,35.7226953,101 TOBACCO FARM Drive,Hollands Crossing,1255,1997,3,2,0,Detached,"$209,900","$209,900",0-.25 Acres,5,0,0.9805,"$196,931.00",No,1,1,23,23,1,NA,Apex,NC,building
-78.8626494137848,35.7409986053607,702 Nottinghill Walk,Golders Green,1636,1999,3,2,1,Attached,"$202,000","$211,500",0-.25 Acres,6,0,0.9805,"$181,232.00",No,1,1,2,2,1.05,NA,Apex,NC,place
-78.8268152963309,35.6875023659471,213 Gallent Hedge Trail,Miramonte,1991,2006,4,3,1,Attached,"$217,000","$214,000",0-.25 Acres,7,0,0.9805,"$187,751.00",No,1,1,5,5,0.99,NA,Apex,NC,place
-78.8819137035519,35.7280423140022,505 Scotts Ridge Trail,Scotts Mill,1297,2000,3,2,0,Detached,"$230,000","$215,000",0-.25 Acres,6,0,0.9805,"$223,031.00",No,1,1,35,35,0.93,NA,Apex,NC,place
-78.8337670670145,35.7435972413721,1526 Cone Avenue,Knollwood,2030,1973,4,2,1,Detached,"$215,000","$215,000",0-.25 Acres,7,0,0.968,"$174,077.00",No,0,0,7,7,1,NA,Apex,NC,place
-78.8382083607985,35.7413844485493,1204 Laura Duncan Road,Indian Trail,1765,1973,4,2,1,Detached,"$214,900","$215,000",.26-.5 Acres,8,387,1.0045,"$203,217.00",No,1,0,20,20,1,NA,Apex,NC,place
-78.8270501666667,35.6885989375,217 Storemont Way,Miramonte,2003,2007,3,3,1,Attached,"$210,000","$215,500",0-.25 Acres,6,0,0.9805,"$171,261.00",No,1,1,1,1,1.03,NA,Apex,NC,place
-78.8361840898004,35.7444536816334,808 Knollwood Drive,Knollwood,1782,1971,4,2,0,Detached,"$215,000","$216,000",.26-.5 Acres,8,0,0.991,"$183,349.00",No,0,0,5,5,1,NA,Apex,NC,place
-78.8279279993005,35.7437910264446,1404 Maple Avenue,Knollwood,1839,1968,4,2,0,Detached,"$220,000","$220,000",.26-.5 Acres,10,0,0.9625,"$207,239.00",No,1,1,1,1,1,NA,Apex,NC,place
-78.9002904240255,35.7291254463476,405 Brierridge Drive,Greenbrier,1432,1999,3,2,0,Detached,"$229,000","$220,000",0-.25 Acres,6,0,1.0045,"$197,517.00",No,1,2,32,32,0.96,NA,Apex,NC,place
-78.8409486405265,35.7429290305278,1002 Fallen Oak Drive,Brookfield,1488,1985,3,2,1,Detached,"$218,000","$220,000",0-.25 Acres,11,0,0.9805,"$214,920.00",No,1,0,1,1,1.01,NA,Apex,NC,place
-78.8670196167419,35.7413068199658,127 Wirks Worth Circle,Haddon Hall,1967,2009,3,2,2,Attached,"$217,500","$220,000",0-.25 Acres,9,0,0.9805,"$187,563.00",No,0,1,1,1,1.01,NA,Apex,NC,place
-78.8655530561796,35.7353122602092,905 Spring Gate Court,Glen Arbor,1567,2003,3,2,1,Detached,"$214,900","$220,000",0-.25 Acres,6,0,1.0045,"$183,787.00",No,1,1,4,4,1.02,NA,Apex,NC,place
-78.9109161830382,35.7215896,411 Blushing Rose Way,Hollands Crossing,1632,1998,3,2,1,Detached,"$224,900","$220,000",0-.25 Acres,8,0,1.0045,"$218,380.00",No,1,1,79,79,0.98,NA,Apex,NC,building
-78.8402835522823,35.7247119164736,914 Olive Street,Not in a Subdivision,1284,1967,3,2,0,Detached,"$223,000","$220,000",.26-.5 Acres,6,0,1.0045,"$238,052.00",No,0,1,36,36,0.99,NA,Apex,NC,place
-78.8491808097827,35.7390348447194,103 Tracey Creek Court,Salem Oaks,1228,1997,3,2,0,Detached,"$215,000","$221,500",0-.25 Acres,5,0,1,"$204,305.00",No,1,1,1,1,1.03,NA,Apex,NC,place
-78.8267459,35.682768,208 Hollyhock Lane,Sunset Hills,1614,1998,3,2,1,Detached,"$224,900","$222,000",0-.25 Acres,7,0,0.874,"$191,420.00",No,1,2,3,3,0.99,NA,Apex,NC,highway
-78.8540726103925,35.7173714399868,833 Shackleton Road,Perry Farms,1347,1999,3,2,0,Detached,"$224,500","$225,000",.26-.5 Acres,6,0,0.9805,"$198,689.00",No,1,2,4,4,1,NA,Apex,NC,place
-78.877623,35.734953,3000 White Cloud Circle,Dogwood Ridge,1826,2000,3,2,1,Detached,"$227,000","$225,000",0-.25 Acres,7,0,0.98,"$192,190.00",No,1,1,1,1,0.99,NA,Apex,NC,place
-78.8690380622936,35.7435082644458,1506 Haywards Heath Lane,Haddon Hall,2227,2006,3,3,1,Attached,"$234,900","$226,500",0-.25 Acres,7,0,0.9805,"$204,803.00",No,0,1,13,13,0.96,NA,Apex,NC,place
-78.8279070211702,35.6831631481913,406 Stonecreek Drive,Sunset Hills,1883,1999,4,2,1,Detached,"$225,000","$229,101",0-.25 Acres,8,0,0.98,"$198,168.00",No,1,2,3,3,1.02,NA,Apex,NC,place
-78.8419280204082,35.7314864489796,402 Old Mill Village Drive,Old Mill Village,2214,2008,3,3,1,Attached,"$229,500","$229,500",0-.25 Acres,9,0,1.0045,"$222,356.00",No,1,2,3,3,1,NA,Apex,NC,place
-78.8690500830581,35.7435023525944,1508 Haywards Heath Lane,Haddon Hall,2455,2006,3,3,1,Attached,"$241,900","$229,872",0-.25 Acres,7,0,0.98,"$216,445.00",No,1,1,42,42,0.95,NA,Apex,NC,place
-78.841229349939,35.7317608660024,616 Sawcut Lane,Old Mill Village,1916,2007,3,3,0,Attached,"$225,000","$230,000",0-.25 Acres,6,0,0.96,"$225,005.00",No,1,3,21,21,1.02,NA,Apex,NC,place
-78.8419510971418,35.7307197796822,204 Grindstone Drive,Old Mill Village,1896,2007,3,3,0,Attached,"$237,500","$236,500",0-.25 Acres,9,0,0.9805,"$206,485.00",No,0,3,22,22,1,NA,Apex,NC,place
-78.902855401377,35.7311842149595,110 Grassy Ridge Court,Kelly West,1503,2000,3,2,1,Detached,"$235,000","$237,000",.26-.5 Acres,6,0,0.99,"$239,080.00",No,1,2,4,4,1.01,NA,Apex,NC,place
-78.8672192590652,35.7412565106232,118 Wirks Worth Circle,Haddon Hall,2482,2009,3,3,1,Attached,"$245,900","$238,000",0-.25 Acres,9,0,1.004,"$217,373.00",No,0,1,41,41,0.97,NA,Apex,NC,place
-78.8522698332105,35.7196126456126,303 Estate Drive,Perry Farms,2188,1997,4,3,0,Detached,"$239,900","$239,000",0-.25 Acres,8,0,0.9805,"$221,560.00",No,1,0,7,7,1,NA,Apex,NC,place
-78.8420662653061,35.7319654081633,520 Sawcut Lane,Old Mill Village,1957,2007,3,2,1,Attached,"$242,900","$240,000",0-.25 Acres,6,0,1.0045,"$232,471.00",No,0,3,7,7,0.99,NA,Apex,NC,place
-78.8291898647637,35.6820903838861,110 Gables Gate Court,Sunset Hills,1787,1999,4,2,1,Detached,"$239,900","$240,000",0-.25 Acres,7,0,0.99,"$197,808.00",No,1,2,5,5,1,NA,Apex,NC,place
-78.8642621639193,35.732974733874,704 Bristol Blue Street,Amherst,1597,1998,3,2,1,Detached,"$235,000","$240,000",0-.25 Acres,7,0,0.989,"$213,936.00",No,1,1,3,3,1.02,NA,Apex,NC,place
-78.8386873474942,35.7382134590584,1013 Oakgate Court,Shepherds Vineyard,2170,1990,3,2,1,Detached,"$234,000","$240,000",0-.25 Acres,7,350,1.004,"$243,754.00",No,1,2,10,10,1.03,NA,Apex,NC,place
-78.840045691692,35.7248032555076,907 Olive Street,Clairmont,1525,1983,3,2,0,Detached,"$225,000","$241,500",.26-.5 Acres,6,0,0.968,"$190,660.00",No,0,0,5,5,1.07,NA,Apex,NC,place
-78.868245,35.74201,101 Brittingham Loop,Haddon Hall,2443,2008,3,3,1,Attached,"$242,000","$241,500",0-.25 Acres,9,0,0.9805,"$214,935.00",No,0,1,2,2,1,NA,Apex,NC,place
-78.9004368024896,35.7376172782129,402 EVENING STAR Drive,Creekside Commons,1701,2008,3,2,1,Detached,"$245,000","$242,000",0-.25 Acres,7,0,0.99,"$212,826.00",No,0,2,5,5,0.99,NA,Apex,NC,place
-78.8321868096124,35.7446231142268,1111 Knollwood Drive,Knollwood,2076,1969,4,3,0,Detached,"$239,990","$242,500",.26-.5 Acres,8,0,0.9805,"$188,016.00",No,1,0,7,7,1.01,NA,Apex,NC,place
-78.883005,35.727683,325 Pine Nut Lane,Scotts Mill,1359,1999,3,2,0,Detached,"$244,900","$244,900",0-.25 Acres,6,0,0.98,"$228,959.00",No,1,0,25,25,1,NA,Apex,NC,place
-78.853611051863,35.735276429416,1008 Royal Hunt Court,Brittany Trace,1649,1990,3,2,1,Detached,"$245,000","$245,000",0-.25 Acres,7,0,0.98,"$186,461.00",No,1,1,0,0,1,NA,Apex,NC,place
-78.826838,35.743735,1501 Maple Avenue,Knollwood,1906,1968,3,2,1,Detached,"$235,000","$246,000",.26-.5 Acres,12,0,0.9625,"$186,102.00",No,1,0,1,1,1.05,NA,Apex,NC,place
-78.8467677,35.74826,1103 Boxcar Way,The Villages of Apex,1835,2016,3,2,1,Attached,"$242,095","$247,335",0-.25 Acres,6,0,1.0045,$0.00,Yes,0,1,12,12,1.02,NA,Apex,NC,highway
-78.8227510704464,35.7251194398086,1901 Green Ford Lane,Waterford Green,1622,1994,3,2,1,Detached,"$235,000","$248,000",0-.25 Acres,9,471,0.9805,"$225,052.00",No,1,2,2,2,1.06,NA,Apex,NC,place
-78.8286455102041,35.7436630612245,1702 Chestnut Street,Knollwood,1818,1969,4,2,0,Detached,"$245,000","$248,000",.51-.75 Acres,10,0,0.9625,"$197,371.00",No,0,1,1,1,1.01,NA,Apex,NC,place
-78.8820712778504,35.7267047461984,308 Pine Nut Lane,Scotts Mill,1553,1999,3,2,1,Detached,"$255,000","$248,500",0-.25 Acres,7,0,0.9805,"$248,742.00",No,1,1,14,14,0.97,NA,Apex,NC,place
-78.8467677,35.74826,1184 Boxcar Way,The Villages of Apex,1825,2016,3,2,1,Attached,"$248,585","$248,725",0-.25 Acres,7,0,1.0045,$0.00,Yes,0,2,97,97,1,NA,Apex,NC,highway
-78.9081859823646,35.72268355,117 Saddle River Road,Hollands Crossing,1660,1998,3,2,0,Detached,"$249,900","$249,900",0-.25 Acres,7,0,1.01,"$226,240.00",No,1,2,19,19,1,NA,Apex,NC,building
-78.9114940828352,35.72645805,202 Quisisana,Hollands Crossing,1754,1997,4,2,1,Detached,"$247,000","$250,000",0-.25 Acres,6,0,1.004,"$233,171.00",No,1,2,12,12,1.01,NA,Apex,NC,building
-78.903809775197,35.730429412572,208 Kelly West Drive,Kelly West,1742,2000,4,2,1,Detached,"$255,000","$250,000",.26-.5 Acres,8,0,1.0045,"$261,581.00",No,1,2,3,3,0.98,NA,Apex,NC,place
